id,type,x,y,z,vx,vy,vz,altitude_km,speed_kms,fuel_kg,area_m2,parent_event,generation,status,cluster_id,risk_level,risk_score
DEB-F06833,DEBRIS,6520.389451108616,-3879.172247445409,59.7839548923057,0.35221644223402016,0.6043414702983538,6.789748557853354,1209.1569867084208,6.825684618686544,0.0,0.2286543546593748,MICROSAT-CHAIN,1,NOMINAL,31,LOW,0.24364208727102912
DEB-F06834,DEBRIS,1783.82865913023,160.57617028725812,7399.609490237637,-6.226030557026366,3.5735576091929535,1.1790814277840398,1235.1441585815865,7.274888555613217,0.0,0.4598801816142932,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06835,DEBRIS,-5841.655427594728,3942.869499480768,2945.5993973446034,-3.2794654042262197,0.5404677164443263,-6.676361476035264,1260.430525021924,7.457935454850957,0.0,0.3033718519731417,MICROSAT-CHAIN,1,NOMINAL,23,LOW,0.1610913443742366
DEB-F06836,DEBRIS,-5429.3334694125415,3768.3028819650985,3683.548191702538,-3.674926122660237,0.9585912552602122,-6.877919464689406,1187.9911916780084,7.856828581840472,0.0,0.21592252485550045,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06837,DEBRIS,-3067.071471721126,727.9563995794563,-6965.1276886223495,5.580885344508037,-3.682834181996684,-3.0117198786580497,1267.1132673979218,7.333485219739099,0.0,0.09372048356910377,MICROSAT-CHAIN,1,NOMINAL,35,LOW,0.1758330604740238
DEB-F06838,DEBRIS,454.89443913876426,860.8028517367102,7586.391077942487,-6.457637454010341,2.9263511153467627,-0.08409323965735524,1270.4733370352706,7.090252746601103,0.0,0.3626436306916967,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06839,DEBRIS,-6091.507467302182,3926.9650712128273,2576.7475374349874,-2.5341231770249997,0.7384529875034183,-6.774566398209243,1313.8813155268872,7.270615034151771,0.0,0.08649002449794294,MICROSAT-CHAIN,1,NOMINAL,23,LOW,0.1610913443742366
DEB-F06840,DEBRIS,-6120.934697222239,4002.7050761270416,2381.4653589220306,-2.598846798112365,-0.12166909937720938,-7.191835847979408,1313.3431403798686,7.647961225979368,0.0,0.44060744385558415,MICROSAT-CHAIN,1,NOMINAL,23,LOW,0.1610913443742366
DEB-F06841,DEBRIS,6352.245713578074,-3867.791716379252,-1320.5578640004692,1.3474242957478761,-0.19078545785717632,7.046457339862458,1175.3199197908634,7.176664431767933,0.0,0.09296208441334196,MICROSAT-CHAIN,1,NOMINAL,29,LOW,0.20209888010205884
DEB-F06842,DEBRIS,-5497.606319987576,3674.727809446232,3498.617878151888,-3.313270759790756,1.4620490989013568,-6.194285795846294,1103.0144341315709,7.175271926269124,0.0,0.26900799359103966,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06843,DEBRIS,310.5226679453541,1000.8623358616416,7584.137092926625,-6.141067873465539,4.073180657948506,-0.13455857510124816,1278.055603831218,7.370320298937466,0.0,0.19266841882652677,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06844,DEBRIS,-6143.656619048511,3055.3890852240934,-2770.9051932406414,2.344329230962453,-2.511138677387236,-6.174984953773901,1021.716694824856,7.06626748570624,0.0,0.3545243311508141,MICROSAT-CHAIN,1,NOMINAL,33,LOW,0.23309675742109182
DEB-F06845,DEBRIS,-967.098301250539,-604.7614386077114,-7337.277429610659,6.40681563860114,-3.7100200314443526,-0.5469139866138001,1047.2690899712788,7.423654771707551,0.0,0.4674501226273268,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06846,DEBRIS,4156.579043210063,-3207.2257769106773,-5370.142695108462,5.421156036099597,-1.5419498561603102,5.207041139221405,1131.9814472923035,7.673318679176309,0.0,0.23728914229034218,MICROSAT-CHAIN,1,NOMINAL,32,LOW,0.2630470864604345
DEB-F06847,DEBRIS,-2682.746550783888,352.0084164996941,-7175.3692753997675,6.561505942433303,-3.0019395078253535,-2.3485696893452395,1290.4328288129618,7.588200091388041,0.0,0.3948140420917851,MICROSAT-CHAIN,1,NOMINAL,35,LOW,0.1758330604740238
DEB-F06848,DEBRIS,-5491.540525867568,2371.3067600995873,-4637.023357533148,3.7629915892875894,-3.3235084099954837,-5.350010513027252,1190.3568208369998,7.336785831810955,0.0,0.3339181051712437,MICROSAT-CHAIN,1,NOMINAL,36,LOW,0.20670505662949923
DEB-F06849,DEBRIS,-6359.19032875445,3357.5878116897534,-2141.203623578808,1.2100366947697585,-2.45751085335508,-7.233841404245239,1125.0257003656761,7.735115374628879,0.0,0.3622256504326192,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06850,DEBRIS,-6404.706418602489,3969.3835166653585,788.2868674152562,-1.1464985920252901,0.33800921520036636,-7.379104198345127,1197.9877347309384,7.475285146475084,0.0,0.45090113380070607,MICROSAT-CHAIN,1,NOMINAL,22,LOW,0.234268262644076
DEB-F06851,DEBRIS,4746.540569331077,-3575.75114271397,-4730.248771329994,4.553189490189178,-1.807457356389151,5.4985400232789114,1217.315392688336,7.364263643863825,0.0,0.13852422447071724,MICROSAT-CHAIN,1,NOMINAL,25,LOW,0.15117917183035848
DEB-F06852,DEBRIS,-2669.7140724927544,450.5866089048279,-7117.746519780392,5.577901925369686,-3.7053088668752507,-2.5585188879712777,1237.1579411586217,7.1685648904151655,0.0,0.22332921865955319,MICROSAT-CHAIN,1,NOMINAL,35,LOW,0.1758330604740238
DEB-F06853,DEBRIS,3156.2671987957606,-2871.4903586305168,-6286.561256788755,5.778334974023656,-2.582159051024488,4.200117895870623,1219.7792896980818,7.595899602813699,0.0,0.08681126201061755,MICROSAT-CHAIN,1,NOMINAL,32,LOW,0.2630470864604345
DEB-F06854,DEBRIS,5335.759406512077,-2352.4081511605077,4563.462057659186,-2.5501405225946714,3.035514822751646,5.3554717103946095,1026.5465520178386,6.66323076029649,0.0,0.26857642005049903,MICROSAT-CHAIN,1,NOMINAL,27,LOW,0.23056742908865765
DEB-F06855,DEBRIS,5735.737893879272,-2606.3203897429185,4345.348037498939,-3.2627853378524514,2.9105847707384678,5.966114584627454,1275.2050626722412,7.396742195417119,0.0,0.034704699752917026,MICROSAT-CHAIN,1,NOMINAL,28,LOW,0.21333718596796877
DEB-F06856,DEBRIS,-777.0168453202035,-694.3713353432469,-7531.275282800113,6.536320206552977,-3.4653135777408552,-0.45159702506285726,1224.889641711421,7.411870203107546,0.0,0.44815906275518724,MICROSAT-CHAIN,1,NOMINAL,99,LOW,0.22061818175321016
DEB-F06857,DEBRIS,6168.501343214143,-3018.4300277872144,3176.384143887439,-1.474386280053666,2.109792734387908,6.708014458112967,1188.2851983326937,7.184879835817652,0.0,0.4013297743729603,MICROSAT-CHAIN,1,NOMINAL,28,LOW,0.21333718596796877
DEB-F06858,DEBRIS,-6624.791147894424,3782.5067273591326,-147.32069508494408,-0.31509459207430657,-0.8670444578455372,-7.205441507790622,1251.8641980954326,7.264257568122646,0.0,0.08252449454142544,MICROSAT-CHAIN,1,NOMINAL,21,LOW,0.24644187849416618
DEB-F06859,DEBRIS,2676.8127980503536,-484.9980259140942,7141.680844305779,-5.793369551782225,3.657488280136838,2.1063102004329783,1264.1241263205893,7.16776770991525,0.0,0.2611900112617049,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06860,DEBRIS,-276.2946206628668,-986.351139148933,-7486.510339269832,6.715770073494605,-3.295613757923328,0.17718768844961186,1178.1229443839766,7.482916089226002,0.0,0.275177955386403,MICROSAT-CHAIN,1,NOMINAL,99,LOW,0.22061818175321016
DEB-F06861,DEBRIS,-6112.948436246598,2937.129218704017,-3192.6465673109856,1.7035628515910193,-2.1027246727926814,-7.334548046172602,1117.719104231005,7.817875189621944,0.0,0.09449916037439299,MICROSAT-CHAIN,1,NOMINAL,33,LOW,0.23309675742109182
DEB-F06862,DEBRIS,3109.0516623926083,-2845.8299370569844,-6237.067748664929,6.045533849276791,-2.5716781062863974,3.470162062932852,1149.5428797180675,7.429941624812582,0.0,0.48155882991057414,MICROSAT-CHAIN,1,NOMINAL,32,LOW,0.2630470864604345
DEB-F06863,DEBRIS,3917.590990145099,-3183.929323539138,-5828.201452976704,5.124213372118932,-2.321891403676178,4.94888226739703,1332.4308960656472,7.492674960921805,0.0,0.2144667715232715,MICROSAT-CHAIN,1,NOMINAL,32,LOW,0.2630470864604345
DEB-F06864,DEBRIS,1420.505019387685,433.18880500698725,7287.724779772281,-6.121235457973378,3.950005245264867,0.694094494752673,1059.3638918719425,7.318048383087972,0.0,0.273723378222506,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06865,DEBRIS,-1167.5337847802882,-510.83900375031493,-7496.8869800989105,6.373457255473546,-3.608376141207604,-0.9311699672656625,1226.2963134516058,7.3829813267894835,0.0,0.2961648646309512,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06866,DEBRIS,-6288.98272916428,3863.003490924922,1172.5824587569084,-1.243354766837581,-0.13928400100154423,-6.774100907935547,1095.0851538777451,6.888669989195733,0.0,0.2665584567931884,MICROSAT-CHAIN,1,NOMINAL,22,LOW,0.234268262644076
DEB-F06867,DEBRIS,-6395.0722446070595,3783.984996464298,1085.0107417612157,-1.281496463948003,-0.37258234974745696,-7.325970917284224,1131.3729558458344,7.446536152826281,0.0,0.41338517478153103,MICROSAT-CHAIN,1,NOMINAL,22,LOW,0.234268262644076
DEB-F06868,DEBRIS,4881.411099486615,-3624.1325682191264,-4417.335488872072,3.6334642461499342,-1.102836089752064,5.901842111184928,1136.872249193666,7.017837998576578,0.0,0.3360209288746244,MICROSAT-CHAIN,1,NOMINAL,25,LOW,0.15117917183035848
DEB-F06869,DEBRIS,4347.104803087885,-1427.5034317447867,6035.116057539892,-4.952060319272375,3.6596562101098074,4.000584297364768,1195.3504426943337,7.343068820474778,0.0,0.05953856330463741,MICROSAT-CHAIN,1,NOMINAL,26,LOW,0.1803599177682939
DEB-F06870,DEBRIS,5057.630237880542,-2057.9587337795247,5137.313200567225,-4.246321418605221,3.1048418429978777,4.7141473198748685,1118.9827598668044,7.063602014101539,0.0,0.013916862233304527,MICROSAT-CHAIN,1,NOMINAL,27,LOW,0.23056742908865765
DEB-F06871,DEBRIS,-3637.2465546384396,3016.5747482170345,5971.156721414806,-5.208681962705949,2.2346895267324824,-4.65395582985922,1236.5854704848625,7.33372415187446,0.0,0.4571641145963824,MICROSAT-CHAIN,1,NOMINAL,40,LOW,0.1348669499127596
DEB-F06872,DEBRIS,-6567.977991675623,3647.493473484699,-1090.3706115405423,1.0259235043919972,-1.0777636425302841,-7.015635012319686,1213.4011582891435,7.171696321799324,0.0,0.4302234688810217,MICROSAT-CHAIN,1,NOMINAL,21,LOW,0.24644187849416618
DEB-F06873,DEBRIS,2983.350072425127,-767.8674651335394,6921.2363867228005,-5.490634197019365,4.116121234958161,2.757323357899183,1197.7135277985326,7.39542764188579,0.0,0.2963839160058555,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06874,DEBRIS,5502.342703380469,-3797.6850952654704,-3540.454317290559,2.647283910978861,-1.049329813291852,6.392943281523095,1187.112769906289,6.998494764101916,0.0,0.4608538896187617,MICROSAT-CHAIN,1,NOMINAL,24,LOW,0.2736655846992346
DEB-F06875,DEBRIS,-2101.872310717034,2287.8572772424395,6813.537373490687,-6.280199090194936,2.889656328255513,-2.418112333895339,1110.2840399485767,7.323816052253715,0.0,0.2640121704325395,MICROSAT-CHAIN,1,NOMINAL,39,LOW,0.1592892806951006
DEB-F06876,DEBRIS,-2157.0309336437967,-41.089434364143216,-7207.123145168283,5.325137582182936,-4.196398200428298,-1.592508285176528,1144.967068131251,6.964404552012388,0.0,0.47530713201595676,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06877,DEBRIS,-5464.789381048932,3681.5920074228648,3959.097540269177,-4.131938667043433,0.9804512100090941,-6.092274101163327,1309.027368069057,7.426304965938471,0.0,0.17991471268145745,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06878,DEBRIS,4478.877082600557,-3393.0263891639893,-4970.0367427532055,4.573252390355729,-1.77504899173216,5.577230747378023,1123.4783742327118,7.427714262035297,0.0,0.2975446234698857,MICROSAT-CHAIN,1,NOMINAL,25,LOW,0.15117917183035848
DEB-F06879,DEBRIS,5751.749924650971,-3804.825033043599,-3177.117964087254,2.87781368574234,-0.7125922664672434,6.72207794353707,1214.8465562526808,7.346831373256256,0.0,0.3099992674172612,MICROSAT-CHAIN,1,NOMINAL,24,LOW,0.2736655846992346
DEB-F06880,DEBRIS,-5636.735743872988,3756.4224156023092,3276.646605396138,-3.297582823536302,-0.0626967027270795,-6.379949535790936,1146.4834015451097,7.182042845448186,0.0,0.38499669461891656,MICROSAT-CHAIN,1,NOMINAL,23,LOW,0.1610913443742366
DEB-F06881,DEBRIS,-430.0736097795788,1555.0525129330963,7439.091386281169,-6.074061302085768,3.1086422146825674,-1.750862199028531,1233.9082101423483,7.044387522019882,0.0,0.1767486618902678,MICROSAT-CHAIN,1,NOMINAL,50,LOW,0.25019145807067483
DEB-F06882,DEBRIS,6278.628687443199,-3148.6897528283184,2871.839193862032,-1.5284777519541441,2.146980307701757,6.799294176927693,1210.2017977707546,7.292199255662228,0.0,0.029112858138334766,MICROSAT-CHAIN,1,NOMINAL,28,LOW,0.21333718596796877
DEB-F06883,DEBRIS,6207.462372097542,-3125.1332578649894,2944.556449538396,-1.6435554807334263,2.4644008383997136,7.398140232960225,1169.6745811762858,7.96912950184014,0.0,0.0827426353631448,MICROSAT-CHAIN,1,NOMINAL,28,LOW,0.21333718596796877
DEB-F06884,DEBRIS,-4819.615546882698,1889.68840284569,-5810.7247821066785,4.668223201757022,-3.0531327498585066,-4.341213000844204,1404.1594973709152,7.068242905303968,0.0,0.42007881457248425,MICROSAT-CHAIN,1,NOMINAL,38,LOW,0.2584729633481974
DEB-F06885,DEBRIS,3312.9844234316643,-2946.3452570169848,-6187.092894916377,5.440870547349933,-1.9934181248090999,4.154019053469006,1233.4945369158559,7.129702829004931,0.0,0.013363239532645232,MICROSAT-CHAIN,1,NOMINAL,32,LOW,0.2630470864604345
DEB-F06886,DEBRIS,-6506.607270840021,3372.0564776758933,-1913.556713950354,1.4594731420503937,-2.3782932263854653,-6.869505621277839,1196.0561823190683,7.414610441810497,0.0,0.2683567042402572,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06887,DEBRIS,6220.391015186377,-3237.6273784644245,2568.601952660246,-1.8143925374033965,1.81401656323948,6.788832362236044,1090.009451081678,7.257473473188568,0.0,0.411473665411809,MICROSAT-CHAIN,1,NOMINAL,28,LOW,0.21333718596796877
DEB-F06888,DEBRIS,-4176.178907976353,1285.9657014362651,-6199.820033083188,5.1987154798839095,-3.7248639417572393,-3.8156975724720175,1206.8446413302318,7.447200950018518,0.0,0.46014182997663894,MICROSAT-CHAIN,1,NOMINAL,37,LOW,0.276153802588961
DEB-F06889,DEBRIS,6304.516088170193,-3886.6301515530845,-1585.8145129369223,2.49389139245866,-0.2735247757723661,6.918745869891082,1196.0048464668134,7.359575700573751,0.0,0.20049603215546677,MICROSAT-CHAIN,1,NOMINAL,29,LOW,0.20209888010205884
DEB-F06890,DEBRIS,6374.225578525247,-3863.953449694763,-1361.3498192592763,2.006138177862265,0.23477462298640137,7.391379608454881,1199.076294987205,7.662388793878679,0.0,0.37475740646074174,MICROSAT-CHAIN,1,NOMINAL,29,LOW,0.20209888010205884
DEB-F06891,DEBRIS,1350.516719308005,-1979.1242123913735,-7257.326617550512,6.273085085848505,-2.669578058662104,2.0503667165993953,1264.4815101057739,7.119146520343829,0.0,0.4755303849600458,MICROSAT-CHAIN,1,NOMINAL,49,LOW,0.27996532357213194
DEB-F06892,DEBRIS,5624.889375111204,-3811.5001777916805,-3422.8668036561317,3.4735186321212224,-0.6247944779556975,6.3516248574260175,1229.9462831348574,7.2662809026935715,0.0,0.04361792023887132,MICROSAT-CHAIN,1,NOMINAL,24,LOW,0.2736655846992346
DEB-F06893,DEBRIS,-6490.284261851025,3661.096394547661,-1188.158328632486,0.44555710139707877,-1.8609479438466323,-7.421807304457833,1167.6655963909052,7.66452034016585,0.0,0.24656944075015733,MICROSAT-CHAIN,1,NOMINAL,21,LOW,0.24644187849416618
DEB-F06894,DEBRIS,-329.17749286984645,1467.1197404183513,7349.458961164227,-6.6345168162856085,2.971929680596876,-1.2365887707789083,1123.5524881336196,7.374166474931636,0.0,0.24260918877202792,MICROSAT-CHAIN,1,NOMINAL,50,LOW,0.25019145807067483
DEB-F06895,DEBRIS,-6628.253433275246,3588.4761354045836,-1196.9823269240912,0.5859402490612361,-1.1910779726393956,-7.160624191298751,1253.617139191193,7.282618452273167,0.0,0.21240205480018498,MICROSAT-CHAIN,1,NOMINAL,21,LOW,0.24644187849416618
DEB-F06896,DEBRIS,5259.184496235274,-2206.0606709751123,5086.1852155111565,-3.5289302652814505,3.4332356429490476,5.239789961621618,1263.5254693811821,7.189982937333429,0.0,0.027218279237898546,MICROSAT-CHAIN,1,NOMINAL,27,LOW,0.23056742908865765
DEB-F06897,DEBRIS,6449.142915040785,-3431.362810775038,2101.778069977411,-1.171986051771413,1.3974103169443772,6.806918396949914,1223.3869349244114,7.047016742011085,0.0,0.20961029324863573,MICROSAT-CHAIN,1,NOMINAL,30,LOW,0.20204463686866903
DEB-F06898,DEBRIS,6248.215794824563,-3883.769137561985,-1265.1666361249106,1.5074314509521072,-0.1684268354775645,7.591608823629136,1086.748126359128,7.741656263954912,0.0,0.22719525395975124,MICROSAT-CHAIN,1,NOMINAL,29,LOW,0.20209888010205884
DEB-F06899,DEBRIS,-4770.265238193879,1811.5732667438647,-5773.961642782378,4.182468102656928,-4.097076636666196,-4.792888319812621,1327.4363852727738,7.566429464592589,0.0,0.3700159618017082,MICROSAT-CHAIN,1,NOMINAL,38,LOW,0.2584729633481974
DEB-F06900,DEBRIS,-6425.662040585944,3353.5225026424478,-2200.100032474977,1.7225912250186899,-1.5993432578218074,-6.538463711353048,1196.5369856216112,6.948145586380019,0.0,0.0807274588889476,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06901,DEBRIS,152.51311241944546,-1266.2354421023251,-7407.466979855332,6.3765435328735505,-3.9372685443947635,0.2577107175053538,1138.323570104989,7.498586922296033,0.0,0.24615438842210483,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06902,DEBRIS,6530.621548460596,-3744.3328950405707,7.749532934678154,0.5564507831567149,0.6330295157141423,7.489927137354475,1149.751594643354,7.53719923875706,0.0,0.42767902051531786,MICROSAT-CHAIN,1,NOMINAL,31,LOW,0.24364208727102912
DEB-F06903,DEBRIS,394.54846966453067,1116.553577068974,7569.767086998085,-6.6829403384691455,4.206016057796822,-0.19717743308743704,1283.6992118215248,7.898806339321263,0.0,0.029384589387833546,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06904,DEBRIS,4938.342881109385,-2152.451729095357,5413.167113552321,-4.4799235768536985,2.843938028083259,4.870317402060774,1258.790199910558,7.202616910459957,0.0,0.228435372013579,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06905,DEBRIS,5204.884317819179,-2132.8802058709284,5063.6268144057985,-4.453923161720491,3.4341539797097984,5.213053017655682,1190.2389981944243,7.668557025396363,0.0,0.35832620854933084,MICROSAT-CHAIN,1,NOMINAL,27,LOW,0.23056742908865765
DEB-F06906,DEBRIS,2420.4318910796146,-244.45198244314588,7177.065017333901,-5.0311206318998565,3.306414958801458,2.102508647814046,1200.0230388295904,6.376919107739043,0.0,0.34689990905637724,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06907,DEBRIS,2258.77613203599,-222.5428867288333,7275.547107615055,-5.8733397327623065,3.668096415663089,2.0273687792928565,1243.2264387959003,7.215349963674403,0.0,0.08970236708650053,MICROSAT-CHAIN,1,NOMINAL,63,LOW,0.2607156431863946
DEB-F06908,DEBRIS,3570.2497809887013,-2947.1107853452036,-5849.068086991633,4.838039962691631,-1.8533634752601227,3.895325976896526,1081.3363705545098,6.481909542589621,0.0,0.3031459860820777,MICROSAT-CHAIN,1,NOMINAL,32,LOW,0.2630470864604345
DEB-F06909,DEBRIS,1529.6203808849393,-1995.5118221032228,-7203.797870331643,5.844309475805133,-3.063947697497939,2.6750079704025795,1251.8374231790867,7.120350860997365,0.0,0.02021181002693024,MICROSAT-CHAIN,1,NOMINAL,49,LOW,0.27996532357213194
DEB-F06910,DEBRIS,-3081.3227789138546,596.2369711900164,-6926.791665191862,5.414941291163274,-4.307593648309602,-2.246368976611797,1226.4991758231863,7.2748282319781366,0.0,0.4048819263506414,MICROSAT-CHAIN,1,NOMINAL,35,LOW,0.1758330604740238
DEB-F06911,DEBRIS,-5510.223500347251,2515.847774641004,-4581.755625789042,3.6676411726338762,-2.9689504065209893,-6.083181146251479,1216.8967499839155,7.69878894019636,0.0,0.23563913855249402,MICROSAT-CHAIN,1,NOMINAL,36,LOW,0.20670505662949923
DEB-F06912,DEBRIS,6621.868024845185,-3655.7524383570344,-161.98172288892636,0.5766507937771033,0.5428803355792184,7.758666266035141,1187.5685260940818,7.798983743054864,0.0,0.04822161744001484,MICROSAT-CHAIN,1,NOMINAL,31,LOW,0.24364208727102912
DEB-F06913,DEBRIS,-6549.44900414166,3829.1775702199443,986.7823280432987,-1.040226716770014,-0.1732472866959769,-7.391683362162202,1272.4592176203141,7.4665299283599715,0.0,0.038073570876082034,MICROSAT-CHAIN,1,NOMINAL,22,LOW,0.234268262644076
DEB-F06914,DEBRIS,-5868.6552241245845,3860.0958694041365,2920.500223877782,-3.0279246791136374,0.40037111415860477,-6.678294611723513,1229.147391838249,7.3435852151665895,0.0,0.42167367221299074,MICROSAT-CHAIN,1,NOMINAL,23,LOW,0.1610913443742366
DEB-F06915,DEBRIS,3524.6053116502744,-3071.0481231720805,-5962.54771285659,5.524537413476037,-2.107874110038483,4.500894915477508,1198.5479219063773,7.431130596136655,0.0,0.2028837379923289,MICROSAT-CHAIN,1,NOMINAL,32,LOW,0.2630470864604345
DEB-F06916,DEBRIS,5963.533397221583,-2948.5204796806806,3339.8537052189213,-1.8073200751137484,2.768959900204994,6.675929548450289,1065.7951847487393,7.449938262745812,0.0,0.13766364314278187,MICROSAT-CHAIN,1,NOMINAL,28,LOW,0.21333718596796877
DEB-F06917,DEBRIS,-4075.7149806429993,3287.7856887180374,5451.607431780801,-4.981062817604577,2.0422196152254566,-5.207793058548238,1181.030343605019,7.490177320357487,0.0,0.4152932894048911,MICROSAT-CHAIN,1,NOMINAL,41,LOW,0.20571890449147476
DEB-F06918,DEBRIS,4806.6161175837815,-3522.7400724061426,-4669.312657719425,4.381174357263967,-1.7041776538864566,5.443341964797445,1192.5787399476476,7.192279330676624,0.0,0.42455647189078843,MICROSAT-CHAIN,1,NOMINAL,25,LOW,0.15117917183035848
DEB-F06919,DEBRIS,-2998.565900380711,648.4586489943802,-6937.648115468894,5.55126477427787,-3.4342590234412214,-3.0367206317174107,1207.5638544003823,7.199468579646972,0.0,0.2566471933395287,MICROSAT-CHAIN,1,NOMINAL,35,LOW,0.1758330604740238
DEB-F06920,DEBRIS,-3588.6053806228592,3021.3502615508355,5993.011875879728,-5.402146489195079,2.5041475328713463,-3.979748435470154,1232.5684420233674,7.161867016828468,0.0,0.07282514484256616,MICROSAT-CHAIN,1,NOMINAL,40,LOW,0.1348669499127596
DEB-F06921,DEBRIS,-5906.809688914725,2750.826613375215,-3760.920115325046,3.296398892510595,-2.417877693610879,-6.405755583941249,1145.2909335796649,7.599084339642549,0.0,0.4663678750392074,MICROSAT-CHAIN,1,NOMINAL,36,LOW,0.20670505662949923
DEB-F06922,DEBRIS,2527.8205878866715,-2539.167742133889,-6685.196798558527,5.847074902092403,-2.7190749675783397,3.7270179341075917,1206.657392908368,7.447973970896357,0.0,0.24723110212100693,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06923,DEBRIS,-6379.183022676729,3243.89084065256,-2783.439430881561,2.0180705845282443,-1.9538254566968059,-6.637893353102313,1300.6870563424063,7.207750756410388,0.0,0.3484155345462171,MICROSAT-CHAIN,1,NOMINAL,33,LOW,0.23309675742109182
DEB-F06924,DEBRIS,2057.379490757457,-2181.435205744559,-6958.955057855798,5.689831209916751,-2.8789218760125816,2.2196618666234653,1199.3642651340424,6.75198261014266,0.0,0.17931232441567238,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06925,DEBRIS,-5782.2015839396945,2566.0581758041267,-4112.120470598568,3.158987129466919,-2.2060204074260934,-6.197983252976215,1166.9305599123509,7.2979943906728,0.0,0.05738684971737776,MICROSAT-CHAIN,1,NOMINAL,36,LOW,0.20670505662949923
DEB-F06926,DEBRIS,6623.3366517607255,-3663.5582716088784,1074.1414147018936,-0.47819035934292325,1.4601904761316482,7.547519729962132,1266.732350800483,7.702329278894907,0.0,0.2514023328486445,MICROSAT-CHAIN,1,NOMINAL,30,LOW,0.20204463686866903
DEB-F06927,DEBRIS,1729.3560302266567,-2228.803518437743,-7092.5141471454435,5.619246353612983,-2.5737519440399574,2.943475580738504,1254.817495510898,6.845741533716135,0.0,0.461340829648728,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06928,DEBRIS,5761.345991095117,-2686.8206053071044,4020.9097285598978,-3.022926483048616,2.8808310680640714,5.999913231532905,1143.8193704822324,7.310008956941399,0.0,0.3454349777063483,MICROSAT-CHAIN,1,NOMINAL,28,LOW,0.21333718596796877
DEB-F06929,DEBRIS,950.8955798625279,661.7724193537384,7526.81157743968,-5.665800557374974,4.011705410253318,0.5955642819460187,1237.3103053852465,6.967766720301146,0.0,0.19162066044397552,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06930,DEBRIS,-5717.447309075214,3828.0488419509707,3248.438491969007,-3.264812931632953,1.0267405964858927,-6.185961929025296,1230.7731916450202,7.069605697518096,0.0,0.263466735915296,MICROSAT-CHAIN,1,NOMINAL,23,LOW,0.1610913443742366
DEB-F06931,DEBRIS,-4709.689859066225,1722.0207253661715,-5675.635285165746,4.925425452532313,-3.7221873113819384,-4.764255050877396,1195.4598890217767,7.798244703731514,0.0,0.47180424204152327,MICROSAT-CHAIN,1,NOMINAL,38,LOW,0.2584729633481974
DEB-F06932,DEBRIS,-6067.4483279462775,3906.5231479313697,2175.7948544919204,-2.6654659825132914,0.21046109603252625,-6.9967168124630525,1159.0332625358824,7.490196855269019,0.0,0.09619680682623163,MICROSAT-CHAIN,1,NOMINAL,23,LOW,0.1610913443742366
DEB-F06933,DEBRIS,1025.9271838435543,549.4367317894079,7562.376407190339,-6.528759096024644,3.5521013306775355,0.7011392288736984,1273.264455473216,7.465501685459006,0.0,0.18186348841953828,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
DEB-F06934,DEBRIS,-3628.6357109470014,3121.2202627113543,5891.061381250092,-5.546298131383908,2.4609594457101185,-4.310703471832807,1212.2264464217878,7.443111498405348,0.0,0.44245231794500134,MICROSAT-CHAIN,1,NOMINAL,40,LOW,0.1348669499127596
DEB-F06935,DEBRIS,-3315.4315063388617,2847.1435320076935,6310.010879592794,-5.769022415237564,2.8012822282799323,-3.480507031263725,1297.4443894230217,7.296761675199943,0.0,0.3458508907262095,MICROSAT-CHAIN,1,NOMINAL,-1,NOISE,0.0
